name|faculty_of|has_phd_info|phd_where
JAMES J. DUDERSTADT|FORD SCHOOL OF PUBLIC POLICY|MS, ENGINEERING SCIENCE, CALIFORNIA INSTITUTE OF TECHNOLOGY (1965|AND INNOVATION-DRIVEN ECONOMIES, GLION VII COLLOQUIUM (PARIS
JAMES ROBINSON|HARRIS SCHOOL OF PUBLIC POLICY|AT THE UNIVERSITY OF THE ANDES IN BOGOTÁ BETWEEN|AT THE UNIVERSITY OF THE ANDES IN BOGOTÁ BETWEEN
JAMES S. HOUSE|FORD SCHOOL OF PUBLIC POLICY|"SOCIAL PSYCHOLOGY FROM THE UNIVERSITY OF MICHIGAN.
EDUCATIONAL BACKGROUND
B.A. 1965"|"SOCIAL PSYCHOLOGY FROM THE UNIVERSITY OF MICHIGAN.
EDUCATIONAL BACKGROUND
B.A. 1965"
JAMES WALDO|HARVARD KENNEDY SCHOOL|AND PHILOSOPHY FROM THE UNIVERSITY OF UTAH. HE IS A MEMBER OF THE IEEE|"CO-AUTHORED ""THE JINI SPECIFICATIONS"
JANE MAULDON|GOLDMAN SCHOOL OF PUBLIC POLICY|AS THE CHAIR OF UC BERKELEY’S COMMITTEE|AS THE CHAIR OF UC BERKELEY’S COMMITTEE FOR THE PROTECTION OF HUMAN SUBJECTS
JANE NELSON|HARVARD KENNEDY SCHOOL|MEMBER OF THE WORLD ECONOMIC FORUM’S GLOBAL FUTURE COUNCIL|MEMBER OF THE WORLD ECONOMIC FORUM’S GLOBAL FUTURE COUNCIL
JANELLE SCOTT|GOLDMAN SCHOOL OF PUBLIC POLICY|SCHOOL REFORM: A STUDY OF TEN|A
JANET NAPOLITANO|GOLDMAN SCHOOL OF PUBLIC POLICY|THE NATION. SHE WAS THE FIRST WOMAN|256KB, UPDATED 09-27
JANET WEISS|FORD SCHOOL OF PUBLIC POLICY|DIRECTOR OF THE NONPROFIT BOARD|DIRECTOR OF THE NONPROFIT BOARD
JASON FURMAN|HARVARD KENNEDY SCHOOL|MEMBER OF NUMEROUS ORGANIZATIONS|MEMBER OF NUMEROUS ORGANIZATIONS
JASON HANCHAR|HARRIS SCHOOL OF PUBLIC POLICY|CROSS-FUNCTIONALLY WITH INTERNAL AND EXTERNAL STAKEHOLDERS|IN ALL ASPECTS OF HIS LIFE AND LOVES BRINGING PEOPLE TOGETHER
JASON SAUL|HARRIS SCHOOL OF PUBLIC POLICY|AND PHILANTHROPIES ON HOW TO MAXIMIZE THEIR|AND PHILANTHROPIES ON HOW TO MAXIMIZE THEIR
JAVED ALI|FORD SCHOOL OF PUBLIC POLICY|AT THE FBI, HE ALSO HELD SENIOR ROLES ON JOINT|AT THE FBI, HE ALSO HELD SENIOR ROLES ON JOINT
JAY LANDAU|HARRIS SCHOOL OF PUBLIC POLICY|IN THE NONPROFIT AND EDUCATION SECTORS|IN THE NONPROFIT AND EDUCATION SECTORS
JAY ROSENGARD|HARVARD KENNEDY SCHOOL|AS FACULTY CHAIR OF FIVE EXECUTIVE|AS FACULTY CHAIR OF FIVE
JAYMA MEYER|INDIANA UNIVERSITY O'NEILL SCHOOL|J.D., GEORGETOWN UNIVERSITY LAW CENTER, 1978B|J.D., GEORGETOWN UNIVERSITY LAW CENTER, 1978B
JEAN JOHNSTONE|GOLDMAN SCHOOL OF PUBLIC POLICY|AT UC BERKELEY, AND BOTH|AT UC BERKELEY, AND BOTH
JEEYANG RHEE BAUM|HARVARD KENNEDY SCHOOL|AT HARVARD. SHE HAS TAUGHT AT BROWN|AT HARVARD. SHE HAS TAUGHT AT BROWN
JEFF BROOM|HARRIS SCHOOL OF PUBLIC POLICY|MEMBER OF BOTH|MEMBER OF BOTH
JEFF LEVY|HARRIS SCHOOL OF PUBLIC POLICY|AT THE BROOKINGS INSTITUTION, FOLLOWED BY THE DATA SCIENCE AND RESEARCH|AT HARRIS, LEVY TEACHES BOTH
JEFF STERNBERG|FORD SCHOOL OF PUBLIC POLICY|AT THE UNIVERSITY OF TEXAS AT AUSTIN’S IC2 INSTITUTE AND BUREAU|-OFFS. BOTH THESE EXPERIENCES OF NATIONAL SERVICE TOOK HIM INSIDE BOTH
JEFF ZOLINE|HARRIS SCHOOL OF PUBLIC POLICY|PLEASE SEND ALL|PLEASE SEND ALL
JEFFREY FRANKEL|HARVARD KENNEDY SCHOOL|INTERNATIONAL ENVIRONMENTAL ISSUES. BORN|INTERNATIONAL ENVIRONMENTAL ISSUES. BORN
JEFFREY GROGGER|HARRIS SCHOOL OF PUBLIC POLICY|AT THE UNIVERSITY OF CHICAGO HARRIS|NATIONAL
JEFFREY LIEBMAN|HARVARD KENNEDY SCHOOL|VISIT HIS PERSONAL WEB SITE|VISIT HIS PERSONAL WEB SITE
JEFFREY MORENOFF|FORD SCHOOL OF PUBLIC POLICY|AT THE INSTITUTE|"FROM THE AMERICAN SOCIETY OF CRIMINOLOGY FOR """
JEFFREY R. WHITE|INDIANA UNIVERSITY O'NEILL SCHOOL|PA, 1977AQUATIC|PA, 1977AQUATIC
JEFFREY SEGLIN|HARVARD KENNEDY SCHOOL|AT THE NIEMAN FOUNDATION, THE DEFENSE INFORMATION SCHOOL|AT THE NIEMAN FOUNDATION, THE DEFENSE
JEFFREY SELBIN|GOLDMAN SCHOOL OF PUBLIC POLICY|FOR COMMUNITY ENGAGED TEACHING. HE HAS BEEN RECOGNIZED MULTIPLE|-FREE JUSTICE FOR YOUNG PEOPLE AND THEIR FAMILIES IN CALIFORNIA
JEN LOMBARDO|HARRIS SCHOOL OF PUBLIC POLICY|AT HARRIS PUBLIC POLICY|AT HARRIS PUBLIC POLICY
JENNA BEDNAR|FORD SCHOOL OF PUBLIC POLICY|STATE GOVERNMENTS. THIS BOOK MAKES TWO|CONSTITUTIONAL DESIGN HAS TO AFFECT THE BEHAVIOR OF HETEROGENEOUS POPULATIONS
JENNIFER  SCHEPERS|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
JENNIFER BRASS|INDIANA UNIVERSITY O'NEILL SCHOOL|FOREIGN SERVICE, GEORGETOWN UNIVERSITY, 1999APPROACHES TO DEVELOPMENTNATIONAL|FOREIGN SERVICE, GEORGETOWN UNIVERSITY, 1999APPROACHES TO DEVELOPMENTNATIONAL
JENNIFER BUSSELL|GOLDMAN SCHOOL OF PUBLIC POLICY|IN A STATE IS THE BEST PREDICTOR OF BOTH|RIGHTS REGIMES, WE PRESENT TWO SCENARIOS,
JENNIFER DELANEY|HARRIS SCHOOL OF PUBLIC POLICY|HIGHER EDUCATION (|IN HIGHER EDUCATION FROM HARVARD UNIVERSITY, AND A B.A. IN
JENNIFER HAVERKAMP|FORD SCHOOL OF PUBLIC POLICY|AT THE FORD SCHOOL, THE GRAHAM FAMILY|AT THE FORD SCHOOL, THE GRAHAM FAMILY
JENNIFER HOCHSCHILD|HARVARD KENNEDY SCHOOL|FROM THE ROBERT WOOD JOHNSON FOUNDATION, GUGGENHEIM FOUNDATION, AMERICAN COUNCIL|FROM THE ROBERT WOOD JOHNSON FOUNDATION, GUGGENHEIM FOUNDATION, AMERICAN COUNCIL
JENNIFER LERNER|HARVARD KENNEDY SCHOOL|FOR TWO|SHE HERSELF HAS HAD SYSTEMIC LUPUS ERYTHEMATOSUS SINCE CHILDHOOD
JENNIFER M. GRANHOLM|GOLDMAN SCHOOL OF PUBLIC POLICY|AND NON-PROFIT BOARDS.  GRANHOLM IS AN HONORS GRADUATE OF BOTH|AND NON-PROFIT BOARDS.  GRANHOLM IS AN HONORS GRADUATE OF BOTH
JENNIFER NIGGEMEIER|FORD SCHOOL OF PUBLIC POLICY|CO-CURRICULAR ACTIVITIES.  SHE IS A CERTIFIED COACH HOLDING BOTH|CO-CURRICULAR ACTIVITIES.  SHE IS A CERTIFIED COACH HOLDING BOTH
JENNIFER SILVA|INDIANA UNIVERSITY O'NEILL SCHOOL|AND PROGRAM|AND PROGRAM
JENNIFER SKEEM|GOLDMAN SCHOOL OF PUBLIC POLICY|"IN VIOLENCE RISK ASSESSMENT"" (MARCH 23"|INSTRUMENT STRONGLY PREDICTS RE-ARREST FOR BOTH
JENNY MANSBRIDGE|HARVARD KENNEDY SCHOOL|BY THE HARVARD TEACHING CENTER INSTRUCTIONAL MOVES|BY THE HARVARD TEACHING CENTER INSTRUCTIONAL MOVES
JENS LUDWIG|HARRIS SCHOOL OF PUBLIC POLICY|AMERICAN JOURNAL|FOR CREATIVE AND EFFECTIVE INSTITUTIONS
JEREMY EDWARDS|HARRIS SCHOOL OF PUBLIC POLICY|IN INTERNATIONAL POLICY AND PROGRAM EVALUATION. HE STUDIED NONPROFIT|AT STANFORD UNIVERSITY GRADUATE SCHOOL OF BUSINESS, AND HOLDS AN MS IN MANAGEMENT FROM
JESSE DRISCOLL|HARRIS SCHOOL OF PUBLIC POLICY|BY THE NEARBY|BY THE NEARBY
JESSE ROTHSTEIN|GOLDMAN SCHOOL OF PUBLIC POLICY|"- LAWRENCE H. SUMMERS
DATE: APRIL 12"|"- LAWRENCE H. SUMMERS
DATE: APRIL 12"
JESSICA GAGLE|HARRIS SCHOOL OF PUBLIC POLICY|DIRECTOR OF STUDENT RECRUITMENT FOR THE EVENING|DIRECTOR OF STUDENT RECRUITMENT FOR THE EVENING
JIE BAI|HARVARD KENNEDY SCHOOL|AT MICROSOFT RESEARCH NEW ENGLAND|METHODOLOGICALLY, I COMBINE
JILL  NICHOLSON-CROTTY|INDIANA UNIVERSITY O'NEILL SCHOOL|STATE UNIVERSITY, 1999B.A., KANSAS|STATE UNIVERSITY, 1999B.A., KANSAS
JILL ABRUZESE SLYE|HARVARD KENNEDY SCHOOL|AND EMPLOYEES FROM BUSINESSES INCLUDING MARKETING FIRMS, FINANCIAL INSTITUTIONS, HOSPITALS|, HOSPITALS, TECHNOLOGY AND MEDICAL DEVICE COMPANIES, LAW FIRMS,
JIM BILDNER|HARVARD KENNEDY SCHOOL|AS THE CEO OF TWO|AS THE CEO OF TWO
JOANNA WORONKOWICZ|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF CHICAGO, 2011M.A., AMERICAN|UNIVERSITY OF CHICAGO, 2011M.A., AMERICAN
JODI DAILY|HARRIS SCHOOL OF PUBLIC POLICY|AS A SENIOR ASSOCIATE DIRECTOR OF EVENTS FOR CENTRAL ARD|AS A SENIOR ASSOCIATE DIRECTOR OF EVENTS FOR CENTRAL ARD
JOE CAUDELL|INDIANA UNIVERSITY O'NEILL SCHOOL|PHD, WILDLIFE BIOLOGY,  UTAH STATE UNIVERSITY, 2001MS|PHD, WILDLIFE BIOLOGY,  UTAH STATE UNIVERSITY, 2001MS
JOE PAYOVICH|FORD SCHOOL OF PUBLIC POLICY|THE EDUCATION|THE EDUCATION
JOE RYAN|INDIANA UNIVERSITY O'NEILL SCHOOL|D.|D.
JOE SPIWAK|HARRIS SCHOOL OF PUBLIC POLICY|AT BURFORD|AT BURFORD
JOHN  ZODY|INDIANA UNIVERSITY O'NEILL SCHOOL|M.P.A.,|M.P.A.
JOHN A. LIST|HARRIS SCHOOL OF PUBLIC POLICY|IN THE GIG ECONOMY (|IN THE GIG ECONOMY (
JOHN A. RUPP|INDIANA UNIVERSITY O'NEILL SCHOOL|AND CARBON SEQUESTRATION, FALL 2001 - PRESENTE272 INTRODUCTION|AND CARBON SEQUESTRATION, FALL 2001 - PRESENTE272 INTRODUCTION
JOHN AUBREY DOUGLASS|GOLDMAN SCHOOL OF PUBLIC POLICY|CALIFORNIA'S TRADITION OF SHARED-GOVERNANCE: THE CONCEPT THAT|-MIDDLE INCOME STUDENTS (WITH ANNUAL FAMILY INCOMES FROM
JOHN BURROWS|HARRIS SCHOOL OF PUBLIC POLICY|AT OXFORD UNIVERSITY’S SAÏD|IN SURGERY (APDS
JOHN CHAMBERLIN|FORD SCHOOL OF PUBLIC POLICY|DIRECTOR OF THE FORD SCHOOL'S BA IN PUBLIC POLICY PROGRAM FROM|FOUNDING DIRECTOR OF THE FORD SCHOOL'S BA IN PUBLIC
JOHN D. CIORCIARI|FORD SCHOOL OF PUBLIC POLICY|AND SOUTHEAST ASIA|AND SOUTHEAST ASIA
JOHN D. GRAHAM|INDIANA UNIVERSITY O'NEILL SCHOOL|INTERNATIONAL ENERGY|INTERNATIONAL ENERGY
JOHN DONAHUE|HARVARD KENNEDY SCHOOL|-HBS JOINT DEGREE PROGRAM; LAUNCHING THE SLATE|-HBS JOINT DEGREE PROGRAM; LAUNCHING THE SLATE
JOHN E. SHASSBERGER|INDIANA UNIVERSITY O'NEILL SCHOOL|GOVERNMENT FINANCEV439 DEBATES IN PUBLIC FINANCEV560|PUBLIC FINANCEV560
JOHN FOX|INDIANA UNIVERSITY O'NEILL SCHOOL|1997B|A., O'NEILL BLOOMINGTON, INDIANA UNIVERSITY, 1997B
JOHN GODEC|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
JOHN GREGG|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY, 1978B.A., INDIANA UNIVERSITY, 1976A|UNIVERSITY, 1978B.A., INDIANA UNIVERSITY, 1976A
JOHN HAIGH|HARVARD KENNEDY SCHOOL|AND PUBLIC POLICY|AND PUBLIC POLICY
JOHN HIEFTJE|FORD SCHOOL OF PUBLIC POLICY|AT THE FORD SCHOOL|AT THE FORD
JOHN HOLDREN|HARVARD KENNEDY SCHOOL|DR. CHERYL E. HOLDREN, A BIOLOGIST.  THEY|DR. CHERYL E. HOLDREN, A BIOLOGIST.  THEY
JOHN LEAHY|FORD SCHOOL OF PUBLIC POLICY|JOINT APPOINTMENT BETWEEN|JOINT APPOINTMENT BETWEEN
JOHN MCCLELLAND|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF MARYLAND, 1997AB|UNIVERSITY OF MARYLAND, 1997AB
JOHN OXTOBY|HARRIS SCHOOL OF PUBLIC POLICY|AND ANALYSTS TO EVALUATE THE|AND ANALYSTS TO EVALUATE THE
JOHN R. KARAAGAC|INDIANA UNIVERSITY O'NEILL SCHOOL|RELATIONS|RELATIONS
JOHN SCHWARZ|FORD SCHOOL OF PUBLIC POLICY|AS PRESIDENT PRO TEMPORE OF THE SENATE FROM 1993|AS PRESIDENT PRO TEMPORE OF THE SENATE FROM 1993
JOHN T  ZIETLOW|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
JOHN WILEY|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY, 1992|UNIVERSITY, 1992
JON ELDON|INDIANA UNIVERSITY O'NEILL SCHOOL|S., BIOLOGY, STANFORD|AND ENVIRONMENTAL SCIENCE, UNIVERSITY OF HAWAII-HILO, 2010B
JON HABER|HARVARD KENNEDY SCHOOL|AT FLEISHMANHILLARD, THEN THE WORLD’S LARGEST|AT FLEISHMANHILLARD, THEN THE WORLD’S LARGEST
JON MCHENRY|HARRIS SCHOOL OF PUBLIC POLICY|AND STATISTICS.  HE SERVED BOTH|AND STATISTICS.  HE SERVED BOTH
JONATHAN BORCK|HARVARD KENNEDY SCHOOL|IN PUBLIC POLICY.  HE IS ALSO A VICE PRESIDENT AT ANALYSIS|IN PUBLIC POLICY.  HE IS ALSO A VICE PRESIDENT AT ANALYSIS
JONATHAN COHN|FORD SCHOOL OF PUBLIC POLICY|FOR THE ATLANTIC, NEW YORK TIMES MAGAZINE, AND SELF|FOR THE ATLANTIC, NEW YORK TIMES MAGAZINE, AND SELF
JONATHAN D. RAFF|INDIANA UNIVERSITY O'NEILL SCHOOL|D., INDIANA|D., INDIANA
JONATHAN HANSON|FORD SCHOOL OF PUBLIC POLICY|AT THE FORD|AT THE FORD
JONATHAN ZITTRAIN|HARVARD KENNEDY SCHOOL|BY NATIONAL GOVERNMENTS ENTITLED|BY NATIONAL GOVERNMENTS ENTITLED
JONGMIN LEE|INDIANA UNIVERSITY O'NEILL SCHOOL|INDIANA UNIVERSITY, O'NEILL|INDIANA UNIVERSITY, O'NEILL
JORDAN  SITES|INDIANA UNIVERSITY O'NEILL SCHOOL|S.|S.
JORDAN HUNTER|INDIANA UNIVERSITY O'NEILL SCHOOL|O'NEILL MPA, BRIGHAM YOUNG UNIVERSITY, 2018B|O'NEILL MPA, BRIGHAM YOUNG UNIVERSITY, 2018B
JORRIT DE JONG|HARVARD KENNEDY SCHOOL|IN VARIOUS ACADEMIC JOURNALS, INCLUDING PUBLIC ADMINISTRATION REVIEW, PUBLIC MANAGEMENT REVIEW, STANFORD|WITH 15
JOSEFINA CASTILLO BALTODANO|GOLDMAN SCHOOL OF PUBLIC POLICY|BOARD OF COMMISSIONERS OF THE INTERNATIONAL ASSEMBLY FOR COLLEGIATE BUSINESS|BOARD OF COMMISSIONERS OF THE INTERNATIONAL ASSEMBLY FOR COLLEGIATE BUSINESS
JOSEPH ALDY|HARVARD KENNEDY SCHOOL|AS THE SPECIAL ASSISTANT TO THE PRESIDENT FOR ENERGY AND ENVIRONMENT, REPORTING THROUGH BOTH|AS THE SPECIAL ASSISTANT TO THE PRESIDENT FOR ENERGY AND ENVIRONMENT, REPORTING THROUGH BOTH
JOSEPH HENRICH|HARVARD KENNEDY SCHOOL|VALUE ERROR|VALUE ERROR
JOSEPH KALT|HARVARD KENNEDY SCHOOL|THE WHITE MOUNTAIN APACHE TRIBE'S FORT APACHE HERITAGE|THE WHITE MOUNTAIN APACHE TRIBE'S FORT APACHE HERITAGE
JOSEPH NEWHOUSE|HARVARD KENNEDY SCHOOL|AMERICAN SOCIETY OF HEALTH ECONOMISTS|AMERICAN SOCIETY OF HEALTH ECONOMISTS
JOSEPH NYE|HARVARD KENNEDY SCHOOL|INTERNATIONAL RELATIONS SCHOLARS, HE WAS RANKED AS THE MOST INFLUENTIAL SCHOLAR|INTERNATIONAL RELATIONS SCHOLARS, HE WAS RANKED AS THE MOST INFLUENTIAL SCHOLAR
JOSEPH SHAW|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF KENTUCKY, 2001B|UNIVERSITY OF KENTUCKY, 2001B
JOSHUA BLUMENSTOCK|GOLDMAN SCHOOL OF PUBLIC POLICY|THE AMERICAN ECONOMIC REVIEW) AND COMPUTER SCIENCE CONFERENCES|THE AMERICAN ECONOMIC REVIEW) AND COMPUTER SCIENCE CONFERENCES
JOSHUA GOTTLIEB|HARRIS SCHOOL OF PUBLIC POLICY|MEMBER OF THE MEDICAID MANAGED CARE OVERSIGHT COMMISSION FOR THE STATE OF ILLINOIS|MEMBER OF THE MEDICAID MANAGED CARE OVERSIGHT COMMISSION FOR THE STATE OF ILLINOIS
JOSHUA HAUSMAN|FORD SCHOOL OF PUBLIC POLICY|"ECONOMIC HISTORY ASSOCIATION
RECENT PUBLICATIONS
""RECOVERY FROM THE GREAT DEPRESSION: THE FARM CHANNEL"|IN ECONOMICS FROM THE UNIVERSITY OF CALIFORNIA, BERKELEY. FROM
JOSHUA WOLFF|HARRIS SCHOOL OF PUBLIC POLICY|TO ACTUALLY IMPROVE THE LIVES OF THOSE AROUND HIM, WHETHER|TO ACTUALLY IMPROVE THE LIVES OF THOSE AROUND HIM, WHETHER
JOSIE INNAMORATO|GOLDMAN SCHOOL OF PUBLIC POLICY|BY HER EXPERIENCE AS AN ENGINEER IN CITY INFRASTRUCTURE, AS AN EDUCATOR|FOR THE HEINZ ENDOWMENTS IN HER HOMETOWN
JOSÉ GÓMEZ-IBÁÑEZ|HARVARD KENNEDY SCHOOL|AS CHAIR OF THE DEPARTMENT|AS CHAIR OF THE DEPARTMENT
JOY ROHDE|FORD SCHOOL OF PUBLIC POLICY|. DOI: 10.1093/ACREFORE|. DOI: 10.1093/ACREFORE
JUAN JIMENEZ|HARVARD KENNEDY SCHOOL|VALUE ERROR|VALUE ERROR
JUAN SAAVEDRA|HARVARD KENNEDY SCHOOL|TO THE OECD’S DIRECTORATE|TO THE OECD’S DIRECTORATE
JUANITA CAPRI BROWN|GOLDMAN SCHOOL OF PUBLIC POLICY|AND EXECUTIVES MORE PRODUCTIVELY AGITATING SYSTEMS AND TRANSFORMING RELATIONSHIPS IN THEIR|AND EXECUTIVES MORE PRODUCTIVELY AGITATING SYSTEMS AND TRANSFORMING RELATIONSHIPS IN THEIR
JUDGE LAUREL BEATTY BLUNT|FORD SCHOOL OF PUBLIC POLICY|ASSOCIATION. JUDGE BEATTY BLUNT|OF FRANKLIN COUNTY, AND JOHN MERCER LANGSTON BAR ASSOCIATION. JUDGE BEATTY BLUNT
JUDY CHANG|HARVARD KENNEDY SCHOOL|MEMBER OF NEW ENGLAND|MEMBER OF NEW ENGLAND
JULIA MINSON|HARVARD KENNEDY SCHOOL|TO VIEW JULIA'S BIO WWW.JULIAMINSON|TO VIEW JULIA'S BIO WWW.JULIAMINSON
JULIAN BRAVE NOISECAT|FORD SCHOOL OF PUBLIC POLICY|AT THE GERALD R. FORD SCHOOL OF PUBLIC POLICY'S CENTER|IN NUMEROUS PUBLICATIONS INCLUDING THE
JULIE BATTILANA|HARVARD KENNEDY SCHOOL|, FORBES, HUFFINGTON POST, AND STANFORD SOCIAL INNOVATION REVIEW|THE FRENCH NEWSPAPER LE MONDE.A NATIVE OF
JULIE BOATRIGHT WILSON|HARVARD KENNEDY SCHOOL|AND RESEARCH METHODS.  AMONG HER RECENT PROJECTS ARE SEVERAL CASE STUDIES ON ADOPTION|IN SOCIAL POLICY. SHE IS THE FACULTY CO-CHAIR OF TWO
JULIE DUHON|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY, 2006|UNIVERSITY, 2006
JULIE M. CARMICHAEL|INDIANA UNIVERSITY O'NEILL SCHOOL|US HEALTHCARE SYSTEMH403|AND PUBLIC POLICYH374
JULIETTE KAYYEM|HARVARD KENNEDY SCHOOL|IN NUMEROUS COMPANIES, BOTH|IN NUMEROUS COMPANIES, BOTH
JUSTIN DE BENEDICTIS-KESSNER|HARVARD KENNEDY SCHOOL|AT BOSTON UNIVERSITY, AND BEFORE THAT A POSTDOCTORAL RESEARCHER AT THE BOSTON|AT BOSTON UNIVERSITY, AND BEFORE THAT A POSTDOCTORAL RESEARCHER AT THE BOSTON
JUSTIN MARLOWE|HARRIS SCHOOL OF PUBLIC POLICY|AT THE GOVERNMENT|BY THE CENTER FOR
JUSTIN ROSS|INDIANA UNIVERSITY O'NEILL SCHOOL|D., WEST VIRGINIA UNIVERSITY, 2008B|D., WEST VIRGINIA UNIVERSITY, 2008B
JUSTIN WOLFERS|FORD SCHOOL OF PUBLIC POLICY|PRINCIPLES OF ECONOMICS, MACMILLAN PUBLISHERS, HTTPS://WWW.MACMILLANLEARNING|"AND WOLFERS: THINK LIKE AN ECONOMIST

THINK LIKE AN ECONOMIST AND YOU"
JUWON CHUNG|INDIANA UNIVERSITY O'NEILL SCHOOL|O'NEILL|O'NEILL
KAITLIN RAIMI|FORD SCHOOL OF PUBLIC POLICY|K. W., HART, P. S. & CAMPBELL|K. W., HART, P. S. & CAMPBELL
KAJ ALTHAUS|FORD SCHOOL OF PUBLIC POLICY|A MICHIGAN|MORE EQUITABLE
KAMISSA CAMARA|FORD SCHOOL OF PUBLIC POLICY|AT THE MIDDLE EAST INSTITUTE|AT THE MIDDLE EAST INSTITUTE
KAREN DYNAN|HARVARD KENNEDY SCHOOL|AT JOHNS HOPKINS UNIVERSITY (1998|AT THE PETERSON INSTITUTE FOR INTERNATIONAL ECONOMICS AND THE
KAREN GAHL-MILLS|INDIANA UNIVERSITY O'NEILL SCHOOL|ADMINISTRATIONY558 FUND DEVELOPMENT FOR|ADMINISTRATIONY558 FUND DEVELOPMENT FOR
KAREN MCCLEARY|HARRIS SCHOOL OF PUBLIC POLICY|AT TEACHERS COLLEGE, COLUMBIA UNIVERSITY. SHE IS EXCITED|AT TEACHERS COLLEGE, COLUMBIA UNIVERSITY. SHE IS EXCITED
KARISSA KNAPP|FORD SCHOOL OF PUBLIC POLICY|COMMUNICATIONS SPECIALIST|COMMUNICATIONS SPECIALIST
KARLYN GORSKI|HARRIS SCHOOL OF PUBLIC POLICY|OF EDUCATION, SOCIOLOGICAL FORUM, AND YOUTH|AMERICAN JOURNAL OF EDUCATION, SOCIOLOGICAL FORUM, AND YOUTH
KATE RAY|HARRIS SCHOOL OF PUBLIC POLICY|-KINDERGARTEN ACHIEVEMENT GAP. BEFORE JOINING THE BIP LAB, KAREN|-KINDERGARTEN ACHIEVEMENT GAP. BEFORE JOINING THE BIP LAB, KAREN
KATE SHANNON BIDDLE|HARRIS SCHOOL OF PUBLIC POLICY|OUR GOAL|AT HARRIS SO THAT THEY
KATHERINE BAICKER|HARRIS SCHOOL OF PUBLIC POLICY|BOARD OF DIRECTORS OF ACADEMYHEALTH|AS CHAIR OF THE MASSACHUSETTS GROUP INSURANCE COMMISSION
KATHERINE CROSBY|HARRIS SCHOOL OF PUBLIC POLICY|IN PROJECT COORDINATION, RESEARCH, AND DEVELOPMENT|IN PROJECT COORDINATION, RESEARCH, AND DEVELOPMENT
KATHERINE MICHELMORE|FORD SCHOOL OF PUBLIC POLICY|IN COLLEGE|IN COLLEGE
KATHERINE NEWMAN|GOLDMAN SCHOOL OF PUBLIC POLICY|BE PUBLISHED IN THE SPRING OF 2023.  NEWMAN’S 2019|BE PUBLISHED IN THE SPRING OF 2023.  NEWMAN’S 2019
KATHERINE WALSH|FORD SCHOOL OF PUBLIC POLICY|PROGRAM (D-SIP). PRIOR TO HER WORK AT|FOR OUD STAFF, DONORS, AND VOLUNTEERS. WALSH FORMERLY OVERSAW ALL
KATHLEEN  STEDMAN|INDIANA UNIVERSITY O'NEILL SCHOOL|CONCENTRATION, UPPER IOWA|CONCENTRATION, UPPER IOWA
KATHLEEN HURLEY|FORD SCHOOL OF PUBLIC POLICY|MICHIGAN|MICHIGAN
KATHRYN  CIMERA|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
KATHRYN IERULLI|HARRIS SCHOOL OF PUBLIC POLICY|AT AARHUS|AT AARHUS
KATHRYN M. DOMINGUEZ|FORD SCHOOL OF PUBLIC POLICY|THE EUROPEAN|THE EUROPEAN
KATHRYN MICHELLE BENAVIDEZ  WESTRICH|INDIANA UNIVERSITY O'NEILL SCHOOL|PHD, INDIANA|PHD, INDIANA
KATHRYN SIKKINK|HARVARD KENNEDY SCHOOL|HUMAN RIGHTS: FROM COMMITMENT TO COMPLIANCE, (CO-EDITED WITH THOMAS|HUMAN RIGHTS: FROM COMMITMENT TO COMPLIANCE, (CO-EDITED WITH THOMAS
KATHY PHAM|HARVARD KENNEDY SCHOOL|SUPELEC IN (METZ, FRANCE). KATHY CAN ALSO BE FOUND LOOKING|SUPELEC IN (METZ, FRANCE). KATHY CAN ALSO BE FOUND LOOKING
KATIE HALL|FORD SCHOOL OF PUBLIC POLICY|AT THE FORD SCHOOL. PRIOR TO JOINING THE FORD SCHOOL|AT THE FORD SCHOOL. PRIOR TO JOINING THE FORD SCHOOL
KATIE MEYER|HARRIS SCHOOL OF PUBLIC POLICY|"LITIGATION.
KATIE HOLDS"|AT HARRIS PUBLIC POLICY
KATIE SILASIRI|HARRIS SCHOOL OF PUBLIC POLICY|AND COMMUNITIES. THEY|AND COMMUNITIES. THEY
KAVI BHALLA|HARRIS SCHOOL OF PUBLIC POLICY|IN LOW- AND MIDDLE-INCOME COUNTRIES. HIS RECENT|IN LOW- AND MIDDLE-INCOME COUNTRIES. HIS RECENT
KELLEN EPSTEIN|FORD SCHOOL OF PUBLIC POLICY|AT THE UNIVERSITY OF MICHIGAN, AS A PART OF THE UNIVERSITY'S INAUGURAL|AT THE UNIVERSITY OF MICHIGAN, AS A PART OF THE UNIVERSITY'S INAUGURAL
